Kategori,Başlık,İçerik,Tarih
Abonelik/Fatura,Kredi Kartı Ekstresi - Kasım Ayı,"Merhaba, Kasım ayına ait kredi kartı ekstreniz hesabınıza tanımlanmıştır. Detayları inceleyebilirsiniz.",2025-10-31 22:22:13
Abonelik/Fatura,Cep Telefonu Faturası Detayları,Cep telefonu faturanızla ilgili detaylı bilgi almak için lütfen tıklayınız. Kampanyalarımızdan da haberdar olmayı unutmayın!,2025-10-31 22:22:13
Abonelik/Fatura,Doğalgaz Faturası - Son Tarih Yaklaşıyor!,Doğalgaz faturanızın son ödeme tarihinin yaklaştığını hatırlatmak isteriz. Erken ödeme indirimlerinden yararlanabilirsiniz.,2025-10-31 22:22:13
Abonelik/Fatura,Aidat Ödeme Bildirimi - Site Yönetimi,"Sayın site sakini, aylık aidat ödeme bildirimi ektedir. Lütfen belirtilen tarihe kadar ödemenizi yapınız.",2025-10-31 22:22:13
Abonelik/Fatura,Özel Sağlık Sigortası Faturası,Özel sağlık sigortası faturanız oluşturulmuştur. Faturanıza profilinizden ulaşabilirsiniz.,2025-10-31 22:22:13
Abonelik/Fatura,Hosting Faturası - Yenileme Zamanı,Hosting hizmetinizin fatura yenileme zamanı geldi. Hizmetinizin kesintiye uğramaması için ödemenizi yapınız.,2025-10-31 22:22:13
Abonelik/Fatura,Eğitim Kurumu Faturası - Güz Dönemi,Güz dönemi eğitim faturanız hazırlanmıştır. Ödeme seçenekleri ve taksit imkanları için web sitemizi ziyaret edebilirsiniz.,2025-10-31 22:22:13
Abonelik/Fatura,Araç Kiralama Faturası,Araç kiralama faturanız ektedir. İyi yolculuklar dileriz!,2025-10-31 22:22:13
Abonelik/Fatura,Sigorta Poliçesi Faturası,Sigorta poliçesi faturanız hazırlanmıştır. Poliçe detaylarınızı inceleyebilirsiniz.,2025-10-31 22:22:13
Abonelik/Fatura,Diş Hekimi Faturası,Diş hekimi muayene faturanız hazırlanmıştır. Sağlıklı günler dileriz.,2025-10-31 22:22:13
Abonelik/Fatura,Fitness Salonu Üyelik Faturası,Fitness salonu üyelik faturanız ektedir. Spor dolu günler dileriz!,2025-10-31 22:22:13
Abonelik/Fatura,Online Kurs Faturası,Online kurs faturanız oluşturulmuştur. Keyifli öğrenmeler!,2025-10-31 22:22:13
Abonelik/Fatura,TV Abonelik Faturası,TV abonelik faturanız ektedir. İyi seyirler!,2025-10-31 22:22:13
Abonelik/Fatura,Yazılım Lisans Faturası,Yazılım lisans faturanız oluşturulmuştur. Güvenli kullanım dileriz.,2025-10-31 22:22:13
Abonelik/Fatura,Muhasebe Hizmeti Faturası,Muhasebe hizmeti faturanız ektedir. İşlerinizde başarılar dileriz.,2025-10-31 22:22:13
Abonelik/Fatura,Tadilat Faturası,Tadilat faturanız hazırlanmıştır. İyi günlerde kullanın!,2025-10-31 22:22:13
Abonelik/Fatura,Veteriner Kliniği Faturası,Veteriner kliniği faturanız ektedir. Patili dostlarınızla sağlıklı günler dileriz!,2025-10-31 22:22:13
Abonelik/Fatura,Premium üyeliğiniz başlıyor!,"Merhaba, Premium üyeliğiniz bugün itibarıyla başlamıştır. Tüm avantajlarından hemen faydalanmaya başlayabilirsiniz!",2025-10-31 22:22:29
Abonelik/Fatura,Aboneliğinizin yenilenme tarihi yaklaşıyor,Aboneliğinizin yenilenme tarihi 15 gün sonra. Kesintisiz hizmet için lütfen ödeme bilgilerinizi kontrol edin.,2025-10-31 22:22:29
Abonelik/Fatura,Üyeliğinizi başarıyla iptal ettiniz,"Merhaba, üyeliğiniz başarıyla iptal edilmiştir. Bizi tercih ettiğiniz için teşekkür ederiz.",2025-10-31 22:22:29
Abonelik/Fatura,Haber bültenimize hoş geldiniz!,"Merhaba, haber bültenimize abone olduğunuz için teşekkürler! En son gelişmelerden haberdar olmak için takipte kalın.",2025-10-31 22:22:29
Abonelik/Fatura,Üyelik şifrenizi sıfırlayın,"Merhaba, şifrenizi sıfırlamak için aşağıdaki bağlantıya tıklayın. Lütfen bu bağlantıyı kimseyle paylaşmayın.",2025-10-31 22:22:29
Abonelik/Fatura,Aboneliğiniz askıya alındı,"Merhaba, ödeme bilgilerinizde sorun olduğu için aboneliğiniz askıya alınmıştır. Lütfen bilgilerinizi güncelleyiniz.",2025-10-31 22:22:29
Abonelik/Fatura,Özel indirim: Üyeliğinizi uzatın!,"Merhaba, üyeliğinizi uzatarak özel indirimlerden yararlanabilirsiniz. Fırsatı kaçırmayın!",2025-10-31 22:22:29
Abonelik/Fatura,Üyelik avantajlarınızı keşfedin,"Merhaba, üyeliğinizin size sunduğu tüm avantajları biliyor musunuz? Hemen keşfetmeye başlayın!",2025-10-31 22:22:29
Abonelik/Fatura,Abonelik tercihlerinizi güncelleyin,"Merhaba, abonelik tercihlerinizi güncelleyerek size daha uygun içerikler sunabiliriz. Hemen güncelleyin!",2025-10-31 22:22:29
Abonelik/Fatura,Hoş geldin bonusunuzu kullanın!,"Merhaba, yeni üyeliğinize özel hoş geldin bonusunuzu kullanmayı unutmayın! Son kullanım tarihi yaklaşıyor.",2025-10-31 22:22:29
Abonelik/Fatura,Üyelik sözleşmesi güncellendi,"Merhaba, üyelik sözleşmemizde bazı güncellemeler yapılmıştır. Lütfen inceleyiniz.",2025-10-31 22:22:29
Abonelik/Fatura,Sadakat programımıza katılın,"Merhaba, sadakat programımıza katılarak özel avantajlardan yararlanmaya başlayabilirsiniz. Hemen katılın!",2025-10-31 22:22:29
Abonelik/Fatura,Aboneliğiniz için teşekkür ederiz!,"Merhaba, aboneliğiniz için teşekkür ederiz! Size en iyi hizmeti sunmak için buradayız.",2025-10-31 22:22:29
Abonelik/Fatura,Üyelik durumunuz: Aktif,"Merhaba, üyeliğiniz aktiftir ve tüm özelliklerden sorunsuz bir şekilde faydalanabilirsiniz.",2025-10-31 22:22:29
Abonelik/Fatura,Aboneliğinizin süresi doldu,"Merhaba, aboneliğinizin süresi dolmuştur. Devam etmek için lütfen yenileyiniz.",2025-10-31 22:22:29
Abonelik/Fatura,VIP üyeliğe yükseltin!,"Merhaba, VIP üyeliğe yükselterek daha fazla avantaja sahip olabilirsiniz. Fırsatları kaçırmayın!",2025-10-31 22:22:29
Abonelik/Fatura,Referans programımızla kazanın!,"Merhaba, referans programımızla arkadaşlarınızı davet ederek hem siz hem de arkadaşlarınız kazanın!",2025-10-31 22:22:29
Abonelik/Fatura,Hesabınızı doğrulayın,"Merhaba, hesabınızı doğrulamak için lütfen aşağıdaki bağlantıya tıklayın. Güvenliğiniz için önemlidir.",2025-10-31 22:22:29
Abonelik/Fatura,Yeni podcast'imiz çıktı!,"Merhaba, aboneliğinize özel yeni podcast'imiz yayında! Hemen dinlemeye başlayın.",2025-10-31 22:22:29
Abonelik/Fatura,Üyeliğinizi dondurun,"Merhaba, seyahat veya başka sebeplerle üyeliğinizi geçici olarak dondurabilirsiniz. Nasıl yapacağınızı öğrenin.",2025-10-31 22:22:29
Spam,Büyük Fırsat: Kaçırılmayacak Yatırım İmkanı!,Sizi milyoner yapacak bir sırrı öğrenmeye hazır mısınız? Hemen tıklayın ve finansal özgürlüğe kavuşun!,2025-10-31 22:26:08
Spam,Hesabınız Askıya Alındı! Acil Onay Gerekli!,"Değerli kullanıcımız, hesabınızda şüpheli aktivite tespit edildi. Lütfen bilgilerinizi doğrulamak için hemen buraya tıklayın.",2025-10-31 22:26:08
Spam,Muhteşem Kampanya: İPhone 14 Pro Sadece Size Özel!,"Sadece size özel bu fırsatla, son model iPhone'a inanılmaz indirimlerle sahip olun. Stoklar tükenmeden acele edin!",2025-10-31 22:26:08
Spam,Garanti Kredi Kartınız Onaylandı! Hemen Başvurun!,"Kredi notunuz ne olursa olsun, size özel kredi kartı fırsatımızla tanışın. Hemen başvurun, nakit ihtiyaçlarınızı karşılayın.",2025-10-31 22:26:08
Spam,Gizli Bilgileriniz İnternette Sızdırıldı! Hemen Koruyun!,"Adınız, adresiniz ve diğer kişisel bilgileriniz internette dolaşıyor olabilir. Kendinizi korumak için hemen tıklayın.",2025-10-31 22:26:08
Spam,Kilo Vermek Hiç Bu Kadar Kolay Olmamıştı!,Tek yapmanız gereken bu mucizevi damlaları kullanmak ve kısa sürede ideal kilonuza ulaşmak. Hemen sipariş verin!,2025-10-31 22:26:08
Spam,Partnerinizi Şaşırtacak Performans Artışı!,Yatakta daha uzun süre dayanmak ve partnerinizi mutlu etmek için bu doğal takviyeyi deneyin. Sonuçlara inanamayacaksınız!,2025-10-31 22:26:08
Spam,Ücretsiz Eğitim Fırsatı: Sertifikanızı Hemen Alın!,"Evde oturduğunuz yerden, sektörde geçerliliği olan bir sertifika sahibi olun. Sınırlı kontenjan, kaçırmayın!",2025-10-31 22:26:08
Spam,Size Özel Çekiliş: Lüks Bir Tatil Kazanma Şansı!,"Sadece birkaç basit adımı tamamlayarak, lüks bir tatil kazanma şansını yakalayın. Hemen tıklayın ve şansınızı deneyin!",2025-10-31 22:26:08
Spam,Yeni Bir Aşk Mı Arıyorsunuz? Doğru Yerdesiniz!,Hayatınızın aşkını bulmak için hemen profilinizi oluşturun ve binlerce bekarla tanışın. Mutluluk burada sizi bekliyor.,2025-10-31 22:26:08
Spam,Borçlarınızdan Kurtulmanın En Hızlı Yolu!,Borçlarınızı tek bir çatı altında toplayarak ödeme kolaylığı sağlayın. Hemen danışmanlarımızla iletişime geçin.,2025-10-31 22:26:08
Spam,Çalışmadan Para Kazanmak Mümkün!,Sadece birkaç tıklama ile para kazanmaya başlayın. Detaylı bilgi için web sitemizi ziyaret edin.,2025-10-31 22:26:08
Spam,Eşsiz Antika Koleksiyonu: Değerini Bilin!,Sahip olduğunuz antika eşyaların gerçek değerini öğrenmek için hemen bize başvurun. Servet değerinde olabilirler!,2025-10-31 22:26:08
Spam,Yüksek Kazançlı Forex Yatırımı!,Forex piyasasında uzman ekibimizle yüksek kazanç elde edin. Detaylı bilgi ve demo hesap için tıklayın.,2025-10-31 22:26:08
Spam,"Siz de Youtuber Olun, Para Kazanın!",Kendi kanalınızı açarak videolarınızdan para kazanmaya başlayın. Ücretsiz eğitimlerimizle hemen başlayın.,2025-10-31 22:26:08
Spam,Acil Tıbbi Yardım: Covid-19 Tedavisi İçin Tıklayın!,Covid-19'dan korunmak ve iyileşmek için etkili ve doğal tedavi yöntemlerimizle tanışın. Hemen sipariş verin.,2025-10-31 22:26:08
Spam,Emekli Maaşınızı Artırmanın Yolları!,Emekli maaşınızı artırmak ve daha rahat bir yaşam sürmek için uzmanlarımızdan destek alın. Ücretsiz danışmanlık için tıklayın.,2025-10-31 22:26:08
Spam,Uygun Fiyatlı Seyahat: Kaçırılmayacak Tatil Fırsatları!,En uygun fiyatlarla rüya gibi bir tatil yapın. Erken rezervasyon indirimlerimizden faydalanın.,2025-10-31 22:26:08
Spam,Köpek Eğitimi: Sorunlu Davranışlara Son!,Köpeğinizin itaatkar ve mutlu bir dost olması için profesyonel eğitimlerimizden yararlanın. Hemen kaydolun.,2025-10-31 22:26:08
Spam,Otomobilinizin Değerini Artırın!,Aracınızın performansını artırın ve yakıt tasarrufu sağlayın. Hemen özel çözümlerimizle tanışın.,2025-10-31 22:26:08
Abonelik/Fatura,Premium üyeliğinizin avantajlarından yararlanmaya başlayın!,"Merhaba, premium üyeliğiniz aktifleşti! Şimdi reklamsız dinleme ve özel içeriklere erişim gibi bir sürü avantaja sahipsiniz.",2025-10-31 22:27:37
Abonelik/Fatura,"Aboneliğinizin süresi yakında doluyor, yenilemeyi unutmayın!","Merhaba, aboneliğinizin bitmesine az kaldı. Hizmetten kesintisiz yararlanmaya devam etmek için yenileme işlemini yapabilirsiniz.",2025-10-31 22:27:37
Abonelik/Fatura,Üyelik bilgileriniz güncellendi!,"Merhaba, profilinizdeki iletişim bilgileriniz başarıyla güncellenmiştir. Bilginize sunarız.",2025-10-31 22:27:37
Abonelik/Fatura,Hediye aboneliğiniz başladı!,"Merhaba, size hediye edilen aboneliğiniz bugün itibarıyla başladı! Keyifli kullanımlar dileriz.",2025-10-31 22:27:37
Abonelik/Fatura,Abonelik iptali talebiniz alındı.,"Merhaba, abonelik iptali talebiniz alınmıştır. İptal işleminiz kısa süre içinde gerçekleşecektir.",2025-10-31 22:27:37
Abonelik/Fatura,Yeni üyelere özel indirim fırsatı!,"Merhaba, aramıza yeni katılanlara özel ilk ay %50 indirim fırsatını kaçırmayın! Kampanya kodu: HOŞGELDİN.",2025-10-31 22:27:37
Abonelik/Fatura,Üyelik aktivasyon linkiniz,"Merhaba, üyeliğinizi aktifleştirmek için lütfen aşağıdaki linke tıklayın: [link].",2025-10-31 22:27:37
Abonelik/Fatura,VIP üyeliğe yükseltme fırsatı!,"Merhaba, VIP üyeliğe geçerek daha fazla avantaja sahip olabilirsiniz. Detaylar için tıklayın: [link].",2025-10-31 22:27:37
Abonelik/Fatura,Abonelik ücreti tahsilatı hakkında,"Merhaba, abonelik ücretiniz kredi kartınızdan başarıyla tahsil edilmiştir. Teşekkür ederiz.",2025-10-31 22:27:37
Abonelik/Fatura,Aboneliğiniz askıya alındı,"Merhaba, ödeme bilgileriniz güncellenmediği için aboneliğiniz geçici olarak askıya alınmıştır. Lütfen bilgilerinizi güncelleyin.",2025-10-31 22:27:37
Abonelik/Fatura,Üyelik sözleşmesi güncellendi,"Merhaba, üyelik sözleşmemizde bazı güncellemeler yapılmıştır. Lütfen inceleyiniz: [link].",2025-10-31 22:27:37
Abonelik/Fatura,Haftalık bülten aboneliğiniz onaylandı!,"Merhaba, haftalık bültenimize başarıyla abone oldunuz. Artık en güncel haberleri ve fırsatları kaçırmayacaksınız!",2025-10-31 22:27:37
Abonelik/Fatura,Aboneliğinizi dondurmak ister misiniz?,"Merhaba, seyahat veya başka sebeplerden dolayı aboneliğinizi bir süreliğine dondurabilirsiniz. Detaylar için tıklayın: [link].",2025-10-31 22:27:37
Abonelik/Fatura,Özel içeriklere erişim için üye olun!,"Merhaba, sitemizdeki özel içeriklere erişebilmek için hemen üye olun ve avantajlardan yararlanın.",2025-10-31 22:27:37
Abonelik/Fatura,Abonelik kampanyası: Bir alana bir bedava!,"Merhaba, kaçırılmayacak fırsat! Şimdi bir abonelik alana bir bedava! Kampanya 3 gün geçerlidir.",2025-10-31 22:27:37
Abonelik/Fatura,"Üyelik davetiyesi - Bir arkadaşını davet et, ödül kazan!","Merhaba, arkadaşlarınızı sitemize davet ederek hem onlara hem de kendinize ödüller kazandırabilirsiniz. Davet linkiniz: [link].",2025-10-31 22:27:37
Abonelik/Fatura,Abonelik onayınız için teşekkürler!,"Merhaba, aboneliğiniz için teşekkür ederiz. Size en iyi deneyimi sunmak için çalışıyoruz.",2025-10-31 22:27:37
Abonelik/Fatura,Üyelik şifrenizi sıfırlayın,"Merhaba, şifrenizi sıfırlamak için aşağıdaki linke tıklayın: [link]. Eğer bu talebi siz yapmadıysanız, lütfen bu e-postayı dikkate almayın.",2025-10-31 22:27:37
Abonelik/Fatura,Topluluk üyeliğiniz başladı!,"Merhaba, topluluğumuza hoş geldiniz! Artık diğer üyelerle etkileşim kurabilir ve faydalı içeriklere erişebilirsiniz.",2025-10-31 22:27:37
Abonelik/Fatura,Üyelik iptali anketimize katılın,"Merhaba, neden üyeliğinizi iptal ettiğinizi bize bildirerek hizmetlerimizi geliştirmemize yardımcı olabilirsiniz. Anket linki: [link].",2025-10-31 22:27:37
Pazarlama,Yeni aldığım elbise nasıl durmuş?,"Selam! Dün internetten aldığım elbiseyi giydim, fotoğrafını çektim. Sence yakışmış mı? Ne dersin?",2025-10-31 22:27:58
Pazarlama,Bana hediye fikirlerinize ihtiyacım var!,"Annemin doğum günü yaklaşıyor ve ne alacağıma bir türlü karar veremedim. Alışveriş konusunda iyisindir, bana biraz fikir versene!",2025-10-31 22:27:58
Pazarlama,İndirim alarmı: Favori mağazanda büyük fırsat!,"Selam! Hatırlarsan geçenlerde bahsettiğimiz mağazada indirim başlamış. Hemen bak, belki istediğin bir şeyler vardır.",2025-10-31 22:27:58
Pazarlama,Bu ayki bütçemi aştım sanırım 🙈,Ay sonu geldi ve kredi kartı ekstreme bakmaya korkuyorum. Alışveriş bağımlısı oldum galiba! Sen de dikkat et harcamalarına.,2025-10-31 22:27:58
Pazarlama,Pazardan aldığım domatesler harika çıktı!,"Bugün pazara gittim, mis gibi domatesler aldım. Salata yapınca sana da getireyim mi? Tadı gerçekten çok iyi.",2025-10-31 22:27:58
Pazarlama,Trendyol'daki sepetime bakar mısın?,"Trendyol'da birkaç şey beğendim ama kararsız kaldım. Sepetime bir göz atar mısın, sence hangilerini almalıyım?",2025-10-31 22:27:58
Pazarlama,En iyi online kitapçı hangisi?,Yeni bir kitaba başlamak istiyorum ama online kitap alışverişi konusunda kararsızım. Senin önerdiğin bir site var mı?,2025-10-31 22:27:58
Pazarlama,"Ev için yeni bir halı aldım, süper oldu!","Salona yeni bir halı aldım, odanın havası hemen değişti. Bir ara gel kahve içmeye, görürsün nasıl yakıştığını.",2025-10-31 22:27:58
Pazarlama,"Yine dayanamadım, yeni bir ayakkabı aldım!","Ayakkabı dolabım dolup taşıyor ama yine de kendimi durduramadım. Çok güzel bir spor ayakkabı buldum, görmelisin!",2025-10-31 22:27:58
Pazarlama,Organik ürünler için nereyi tavsiye edersin?,"Son zamanlarda organik ürünlere merak saldım. Bildiğin, güvendiğin bir market ya da online platform var mı?",2025-10-31 22:27:58
Pazarlama,"Bugün büyük bir mağazada indirim var, gidelim mi?","Duydun mu, bugün [Mağaza Adı]'nda büyük bir indirim varmış. Birlikte gitmek ister misin, belki güzel şeyler buluruz.",2025-10-31 22:27:58
Pazarlama,İkinci el eşya alım satım sitelerine bakıyor musun?,Evdeki bazı eşyaları elden çıkarmak istiyorum. İkinci el eşya siteleri konusunda tecrüben var mı? Hangi site daha güvenilir?,2025-10-31 22:27:58
Pazarlama,"Alışveriş çılgınlığına yakalandım, yardım!",Son günlerde sürekli bir şeyler alıyorum. Kendimi nasıl durduracağım bilmiyorum. Beni bu alışveriş girdabından kurtar!,2025-10-31 22:27:58
Pazarlama,El yapımı sabunlara bayılıyorum!,Geçen gün pazarda el yapımı sabun satan bir tezgaha denk geldim. Kokuları o kadar güzeldi ki hepsini alasım geldi.,2025-10-31 22:27:58
Pazarlama,Hangi kozmetik markasını önerirsin?,Cildim için yeni bir bakım serisi almak istiyorum ama markalar arasında kayboldum. Senin kullandığın ve memnun kaldığın bir marka var mı?,2025-10-31 22:27:58
Pazarlama,"Pijama takımı arayışındayım, önerin var mı?","Kış geldi ve sıcak tutacak, rahat bir pijama takımı arıyorum. Bildiğin, kalitesinden memnun olduğun bir marka önerir misin?",2025-10-31 22:27:58
Pazarlama,Online alışverişte kargo ücreti canımı sıkıyor!,Birkaç parça eşya alacağım ama kargo ücreti neredeyse ürünlerin yarısı kadar. Bu konuda bir çözümün var mı?,2025-10-31 22:27:58
Pazarlama,Yeni bir kahve makinesi almayı düşünüyorum.,Eski kahve makinem bozuldu ve yenisini almam gerekiyor. Hangi markayı tavsiye edersin? Öğütücüsü de olan bir model istiyorum.,2025-10-31 22:27:58
Pazarlama,"Taksit mi peşin mi, sence hangisi mantıklı?","Büyük bir alışveriş yapacağım. Taksitle mi almalıyım, yoksa birikimimden harcayıp peşin mi ödemeliyim, kararsız kaldım.",2025-10-31 22:27:58
Pazarlama,Dün çok güzel bir bitki aldım!,"Eve yeni bir bitki aldım, resmen enerji kattı. Adını bilmiyorum ama yaprakları çok güzel. Sana da fotoğrafını atayım.",2025-10-31 22:27:58
Abonelik/Fatura,Eylül Ayı Elektrik Faturası Ödeme Hatırlatması,"Merhaba, Eylül ayı elektrik faturanızın son ödeme tarihi yaklaşıyor. Lütfen ödemenizi zamanında yapmayı unutmayınız. Fatura detaylarına ekteki dosyadan ulaşabilirsiniz.",2025-10-31 22:28:17
Abonelik/Fatura,Ofis Kira Faturası: Kasım Ayı,Kasım ayı ofis kira faturanız ektedir. Ödemenizi en geç ay sonuna kadar yapmanızı rica ederiz. İyi çalışmalar.,2025-10-31 22:28:17
Abonelik/Fatura,Tedarikçi Faturası - XXX Şirketi,XXX şirketinden aldığımız malzemelerin faturası ekte bulunmaktadır. Lütfen muhasebe departmanına iletiniz.,2025-10-31 22:28:17
